URL,Page type,Lifecycle,Indexability,Sitemap,GSC impressions,GSC clicks,Position,Quality score,Evidence level,Internal links,Freshness,Lane,Semantic risk,Primary issue,Recommended action,Promotion readiness,Previous lifecycle,Previous quality score,Previous promotion readiness,Delta status
/guides/bolt-for-business-plans/,guide,INDEXABLE,likely-indexable,see sitemap reconcile,0,0,,95,,5,GSC through 2026-08-13 STALE identical to R3,B,,,monitor,promoted_2026-09-09,,91,not_ready,promoted_in_growth_batch
/guides/is-bolt-for-business-worth-it/,guide,,batch-selected,see sitemap reconcile,0,0,,95,,5,GSC through 2026-08-13 STALE identical to R3,B,,Quality gates satisfied — link graph incomplete before promote;Need ≥2 meaningful inbound (have 1),continue_improve,blocked,,,not_ready,content_improved_growth_batch
/guides/carepatron-plans/,guide,IMPROVE,batch-selected,see sitemap reconcile,0,0,,91,,0,GSC through 2026-08-13 STALE identical to R3,B,,"Unique value incomplete: missing decision_framework, product_shortlist;repeated_paragraph: Repeated paragraph (3×): map ",continue_improve,blocked,,91,not_ready,selected_growth_batch
/guides/is-carepatron-worth-it/,guide,INDEXABLE,likely-indexable,see sitemap reconcile,0,0,,95,,5,GSC through 2026-08-13 STALE identical to R3,B,,,monitor,promoted_2026-09-09,,,not_ready,promoted_in_growth_batch
/guides/is-rippling-worth-it/,guide,INDEXABLE,likely-indexable,see sitemap reconcile,0,0,,95,,5,GSC through 2026-08-13 STALE identical to R3,B,,,monitor,promoted_2026-09-09,,,not_ready,promoted_in_growth_batch
/guides/clickup-plans/,guide,,batch-selected,see sitemap reconcile,0,0,,96,,0,GSC through 2026-08-13 STALE identical to R3,B,,semantic_template_risk: Blocked: SEMANTIC_TEMPLATE_RISK — analysis interchangeable with siblings after stripping product,continue_improve,blocked,,96,not_ready,selected_growth_batch
/compare/livechat-vs-tidio/,comparison,,batch-selected,see sitemap reconcile,20,0,,89,,0,GSC through 2026-08-13 STALE identical to R3,A,,Already indexable,continue_improve,blocked,,,not_ready,content_improved_growth_batch
/compare/hubspot-vs-keap/,comparison,,batch-selected,see sitemap reconcile,15,0,,89,,1,GSC through 2026-08-13 STALE identical to R3,A,,Already indexable,continue_improve,blocked,,,not_ready,content_improved_growth_batch
/compare/keap-vs-salesforce/,comparison,,batch-selected,see sitemap reconcile,14,0,,89,,0,GSC through 2026-08-13 STALE identical to R3,A,,Already indexable,continue_improve,blocked,,,not_ready,content_improved_growth_batch
/compare/oracle-cx-vs-salesforce/,comparison,,batch-selected,see sitemap reconcile,14,0,,89,,1,GSC through 2026-08-13 STALE identical to R3,A,,Already indexable,continue_improve,blocked,,,not_ready,content_improved_growth_batch
/compare/hubspot-vs-tidio/,comparison,,batch-selected,see sitemap reconcile,11,0,,89,,0,GSC through 2026-08-13 STALE identical to R3,A,,Intent invalid: relationship cross_category_undeclared;nonsensical_comparison: Relationship cross_category_undeclared — ,continue_improve,blocked,,89,not_ready,lane_a_gsc_improve_30_applied_stale_gsc_unchanged
/compare/alidrop-vs-spocket/,comparison,INDEXABLE,likely-indexable,see sitemap reconcile,0,0,,88,,0,GSC through 2026-08-13 STALE identical to R3,B,,,monitor,promoted_2026-09-09,,88,not_ready,promoted_in_growth_batch
/compare/aircall-vs-kixie/,comparison,INDEXABLE,likely-indexable,see sitemap reconcile,0,0,,79,,0,GSC through 2026-08-13 STALE identical to R3,B,,,monitor,promoted_2026-09-09,,60,not_ready,promoted_in_growth_batch
/compare/alidrop-vs-flippa/,comparison,INDEXABLE,likely-indexable,see sitemap reconcile,0,0,,79,,0,GSC through 2026-08-13 STALE identical to R3,B,,,monitor,promoted_2026-09-09,,60,not_ready,promoted_in_growth_batch
/compare/alidrop-vs-printify/,comparison,INDEXABLE,likely-indexable,see sitemap reconcile,0,0,,79,,0,GSC through 2026-08-13 STALE identical to R3,B,,,monitor,promoted_2026-09-09,,60,not_ready,promoted_in_growth_batch
